Partido_x,Localidad_x,link Indec,Velocidad (Mbps),Provincia,Accesos,Hogares Con Internet,Proyeccion_Nuevo_Acceso,KPI_Incremento_Internet
BUENOS AIRES,Almirante Brown,Glew,6028010.0,100.0,676.0,676.0,689.52,1.9999999999999973
BUENOS AIRES,Almirante Brown,Glew,6028010.0,150.0,2725.0,2725.0,2779.5,2.0
BUENOS AIRES,Almirante Brown,Glew,6028010.0,300.0,3834.0,3834.0,3910.6800000000003,2.0000000000000075
BUENOS AIRES,Almirante Brown,Glew,6028010.0,500.0,499.0,499.0,508.98,2.0000000000000036
BUENOS AIRES,Almirante Brown,Glew,6028010.0,1000.0,699.0,699.0,712.98,2.0000000000000027
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,1.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,3.5,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,5.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,6.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,8.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,10.0,156.0,156.0,159.12,2.0000000000000027
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,25.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,30.0,1381.0,1381.0,1408.6200000000001,2.000000000000009
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,50.0,166.0,166.0,169.32,1.9999999999999958
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,60.0,58.0,58.0,59.160000000000004,2.000000000000006
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,75.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,100.0,1250.0,1250.0,1275.0,2.0
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,150.0,1310.0,1310.0,1336.2,2.0000000000000036
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,300.0,3416.0,3416.0,3484.32,2.000000000000005
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,500.0,429.0,429.0,437.58,1.9999999999999962
BUENOS AIRES,Almirante Brown,Jose Mármol,6028010.0,1000.0,447.0,447.0,455.94,1.9999999999999993
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,0.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,0.5,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,0.75,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,3.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,3.5,21.0,21.0,21.42,2.000000000000008
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,5.0,8.0,8.0,8.16,2.0000000000000018
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,6.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,8.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,10.0,231.0,231.0,235.62,2.000000000000002
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,15.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,30.0,7428.0,7428.0,7576.56,2.0000000000000053
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,50.0,198.0,198.0,201.96,2.000000000000004
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,60.0,88.0,88.0,89.76,2.0000000000000058
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,75.0,7.0,7.0,7.140000000000001,2.000000000000008
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,100.0,1226.0,1226.0,1250.52,1.9999999999999987
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,150.0,2212.0,2212.0,2256.2400000000002,2.0000000000000107
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,300.0,3887.0,3887.0,3964.7400000000002,2.0000000000000058
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,500.0,569.0,569.0,580.38,1.9999999999999993
BUENOS AIRES,Almirante Brown,Longchamps,6028010.0,1000.0,512.0,512.0,522.24,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,0.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,1.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,5.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,6.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,10.0,47.0,47.0,47.94,1.9999999999999951
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,20.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,30.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,50.0,69.0,69.0,70.38,1.9999999999999933
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,60.0,37.0,37.0,37.74,2.0000000000000053
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,75.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,100.0,424.0,424.0,432.48,2.000000000000004
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,150.0,1066.0,1066.0,1087.32,1.9999999999999942
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,300.0,2191.0,2191.0,2234.82,2.000000000000007
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,500.0,331.0,331.0,337.62,2.0000000000000013
BUENOS AIRES,Almirante Brown,Malvinas Argentinas,6028010.0,1000.0,331.0,331.0,337.62,2.0000000000000013
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,3.5,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,5.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,10.0,96.0,96.0,97.92,2.0000000000000018
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,30.0,4093.0,4093.0,4174.86,1.999999999999992
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,50.0,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,60.0,47.0,47.0,47.94,1.9999999999999951
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,75.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,100.0,124.0,124.0,126.48,2.000000000000003
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,150.0,1024.0,1024.0,1044.48,2.0000000000000018
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,300.0,1716.0,1716.0,1750.32,1.9999999999999962
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,500.0,282.0,282.0,287.64,1.9999999999999951
BUENOS AIRES,Almirante Brown,Ministro Rivadavia,6028010.0,1000.0,234.0,234.0,238.68,2.0000000000000027
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,0.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,0.5,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,0.75,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,1.0,28.0,28.0,28.560000000000002,2.000000000000008
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,3.0,97.0,97.0,98.94,1.9999999999999976
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,3.5,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,4.0,339.0,339.0,345.78000000000003,2.000000000000009
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,5.0,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,6.0,52.0,52.0,53.04,1.9999999999999982
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,8.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,10.0,240.0,240.0,244.8,2.000000000000005
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,15.0,9.0,9.0,9.18,1.999999999999997
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,30.0,9967.0,9967.0,10166.34,2.0000000000000013
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,50.0,189.0,189.0,192.78,2.000000000000001
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,60.0,102.0,102.0,104.04,2.000000000000006
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,75.0,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,100.0,1110.0,1110.0,1132.2,2.000000000000004
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,150.0,2420.0,2420.0,2468.4,2.000000000000004
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,300.0,5185.0,5185.0,5288.7,1.9999999999999967
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,500.0,695.0,695.0,708.9,1.9999999999999967
BUENOS AIRES,Almirante Brown,Rafael Calzada,6028010.0,1000.0,675.0,675.0,688.5,2.0
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,0.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,0.5,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,0.75,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,1.0,9.0,9.0,9.18,1.999999999999997
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,3.0,40.0,40.0,40.8,1.9999999999999927
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,3.5,21.0,21.0,21.42,2.000000000000008
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,5.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,6.0,88.0,88.0,89.76,2.0000000000000058
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,10.0,39.0,39.0,39.78,2.0000000000000027
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,30.0,3236.0,3236.0,3300.7200000000003,2.000000000000008
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,50.0,34.0,34.0,34.68,1.9999999999999991
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,60.0,46.0,46.0,46.92,2.000000000000004
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,100.0,148.0,148.0,150.96,2.0000000000000053
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,150.0,1141.0,1141.0,1163.82,1.9999999999999944
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,300.0,2174.0,2174.0,2217.48,2.000000000000001
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,500.0,310.0,310.0,316.2,1.9999999999999962
BUENOS AIRES,Almirante Brown,San Francisco Solano,6028010.0,1000.0,336.0,336.0,342.72,2.000000000000008
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,0.5,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,0.75,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,3.5,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,5.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,10.0,165.0,165.0,168.3,2.000000000000007
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,30.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,50.0,61.0,61.0,62.22,1.9999999999999982
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,60.0,131.0,131.0,133.62,2.0000000000000036
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,75.0,7.0,7.0,7.140000000000001,2.000000000000008
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,100.0,391.0,391.0,398.82,1.9999999999999982
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,150.0,2702.0,2702.0,2756.04,1.9999999999999987
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,300.0,3942.0,3942.0,4020.84,2.000000000000004
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,500.0,615.0,615.0,627.3,1.9999999999999927
BUENOS AIRES,Almirante Brown,San Jose,6028010.0,1000.0,582.0,582.0,593.64,1.9999999999999976
BUENOS AIRES,AMBA,Otros,,0.5,13.0,13.0,13.26,1.9999999999999982
BUENOS AIRES,AMBA,Otros,,1.0,0.0,0.0,0.0,
BUENOS AIRES,AMBA,Otros,,15.0,0.0,0.0,0.0,
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,0.0,159.0,159.0,162.18,2.000000000000004
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,0.5,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,0.75,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,1.0,137.0,137.0,139.74,2.0000000000000067
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,2.0,275.0,275.0,280.5,2.0
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,3.0,546.0,546.0,556.92,1.9999999999999925
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,3.5,165.0,165.0,168.3,2.000000000000007
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,4.0,292.0,292.0,297.84000000000003,2.0000000000000107
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,6.0,95.0,95.0,96.9,2.0000000000000058
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,8.0,285.0,285.0,290.7,1.9999999999999958
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,10.0,10.0,10.0,10.2,1.9999999999999927
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,15.0,451.0,451.0,460.02,1.9999999999999958
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,20.0,4483.0,4483.0,4572.66,1.999999999999997
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,30.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,50.0,1822.0,1822.0,1858.44,2.000000000000003
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,100.0,1322.0,1322.0,1348.44,2.000000000000004
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,300.0,351.0,351.0,358.02,1.999999999999995
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,500.0,22.0,22.0,22.44,2.0000000000000058
BUENOS AIRES,Arrecifes,Arrecifes,6077010.0,1000.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Arrecifes,Todd,6077020.0,20.0,185.0,185.0,188.70000000000002,2.000000000000009
BUENOS AIRES,Arrecifes,Todd,6077020.0,50.0,125.0,125.0,127.5,2.0
BUENOS AIRES,Arrecifes,Todd,6077020.0,100.0,31.0,31.0,31.62,2.000000000000003
BUENOS AIRES,Arrecifes,Viña,6077030.0,3.0,80.0,80.0,81.6,1.9999999999999927
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0.0,31.0,31.0,31.62,2.000000000000003
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0.256,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0.5,8.0,8.0,8.16,2.0000000000000018
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0.512,7.0,7.0,7.140000000000001,2.000000000000008
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,0.75,43.0,43.0,43.86,1.9999999999999987
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,1.0,40.0,40.0,40.8,1.9999999999999927
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,2.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,3.0,27.0,27.0,27.54,1.999999999999997
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,3.5,288.0,288.0,293.76,1.999999999999997
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,5.0,9.0,9.0,9.18,1.999999999999997
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,6.0,24.0,24.0,24.48,2.0000000000000018
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,8.0,397.0,397.0,404.94,1.9999999999999993
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,10.0,161.0,161.0,164.22,1.9999999999999993
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,15.0,816.0,816.0,832.32,2.000000000000006
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,20.0,20.0,20.0,20.4,1.9999999999999927
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,30.0,2947.0,2947.0,3005.94,2.0000000000000018
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,50.0,2488.0,2488.0,2537.76,2.000000000000009
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,60.0,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,75.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,100.0,3744.0,3744.0,3818.88,2.0000000000000027
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,150.0,654.0,654.0,667.08,2.000000000000006
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,200.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,300.0,3993.0,3993.0,4072.86,2.000000000000003
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,500.0,502.0,502.0,512.04,1.9999999999999927
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,600.0,101.0,101.0,103.02,1.9999999999999962
BUENOS AIRES,Avellaneda,Avellaneda,6035010.0,1000.0,334.0,334.0,340.68,2.000000000000002
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,0.75,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,1.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,3.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,3.5,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,5.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,6.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,8.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,10.0,59.0,59.0,60.18,1.9999999999999993
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,15.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,20.0,18.0,18.0,18.36,1.999999999999997
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,25.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,30.0,15.0,15.0,15.3,2.000000000000005
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,50.0,2100.0,2100.0,2142.0,2.0
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,60.0,24.0,24.0,24.48,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,75.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,100.0,2254.0,2254.0,2299.08,1.999999999999997
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,150.0,514.0,514.0,524.28,1.999999999999995
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,300.0,2318.0,2318.0,2364.36,2.0000000000000058
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,500.0,272.0,272.0,277.44,1.9999999999999991
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,600.0,89.0,89.0,90.78,2.0000000000000013
BUENOS AIRES,Avellaneda,Crucesita,6035010.0,1000.0,240.0,240.0,244.8,2.000000000000005
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,0.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,0.5,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,0.75,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,1.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,3.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,6.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,8.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,10.0,22.0,22.0,22.44,2.0000000000000058
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,20.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,24.0,23.0,23.0,23.46,2.000000000000004
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,30.0,3.0,3.0,3.06,2.0000000000000018
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,50.0,1238.0,1238.0,1262.76,1.9999999999999993
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,60.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,75.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,100.0,509.0,509.0,519.1800000000001,2.0000000000000124
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,150.0,210.0,210.0,214.20000000000002,2.000000000000008
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,300.0,400.0,400.0,408.0,2.0
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,500.0,40.0,40.0,40.8,1.9999999999999927
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,600.0,35.0,35.0,35.7,2.000000000000008
BUENOS AIRES,Avellaneda,Dock Sud,6035010.0,1000.0,41.0,41.0,41.82,2.000000000000001
BUENOS AIRES,Avellaneda,Gerli,6035010.0,0.5,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Gerli,6035010.0,0.75,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Avellaneda,Gerli,6035010.0,1.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Avellaneda,Gerli,6035010.0,3.5,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Gerli,6035010.0,10.0,141.0,141.0,143.82,1.9999999999999951
BUENOS AIRES,Avellaneda,Gerli,6035010.0,20.0,13.0,13.0,13.26,1.9999999999999982
BUENOS AIRES,Avellaneda,Gerli,6035010.0,30.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Avellaneda,Gerli,6035010.0,50.0,3413.0,3413.0,3481.26,2.000000000000006
BUENOS AIRES,Avellaneda,Gerli,6035010.0,60.0,20.0,20.0,20.4,1.9999999999999927
BUENOS AIRES,Avellaneda,Gerli,6035010.0,75.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Avellaneda,Gerli,6035010.0,100.0,2611.0,2611.0,2663.2200000000003,2.0000000000000098
BUENOS AIRES,Avellaneda,Gerli,6035010.0,150.0,808.0,808.0,824.16,1.9999999999999962
BUENOS AIRES,Avellaneda,Gerli,6035010.0,300.0,2825.0,2825.0,2881.5,2.0
BUENOS AIRES,Avellaneda,Gerli,6035010.0,500.0,319.0,319.0,325.38,1.9999999999999987
BUENOS AIRES,Avellaneda,Gerli,6035010.0,600.0,98.0,98.0,99.96000000000001,2.000000000000008
BUENOS AIRES,Avellaneda,Gerli,6035010.0,1000.0,275.0,275.0,280.5,2.0
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,0.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,0.5,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,0.75,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,1.0,5.0,5.0,5.1,1.9999999999999927
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,2.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,3.5,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,5.0,6.0,6.0,6.12,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,8.0,2.0,2.0,2.04,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,10.0,113.0,113.0,115.26,2.0000000000000044
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,20.0,8.0,8.0,8.16,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,30.0,12.0,12.0,12.24,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,40.0,1.0,1.0,1.02,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,50.0,1908.0,1908.0,1946.16,2.000000000000004
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,60.0,26.0,26.0,26.52,1.9999999999999982
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,75.0,4.0,4.0,4.08,2.0000000000000018
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,100.0,2070.0,2070.0,2111.4,2.0000000000000044
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,150.0,732.0,732.0,746.64,1.9999999999999982
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,300.0,2690.0,2690.0,2743.8,2.0000000000000067
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,500.0,289.0,289.0,294.78000000000003,2.00000000000001
BUENOS AIRES,Avellaneda,Pineyro,6035010.0,600.0,71.0,71.0,72.42,2.0000000000000027
